1.0,1000.0,1000000.0,1000000000.0,1000000000000.0,2204.6226218488,35273.9619806867
0.001,1.0,1000.0,1000000.0,1000000000.0,2.2046226218,35.2739619807
1e-06,0.001,1.0,1000.0,1000000.0,0.0022046226,0.035273962
1e-09,1e-06,0.001,1.0,1000.0,2.2046e-06,3.5274e-05
0.0,1e-09,1e-06,0.001,1.0,2.2e-09,3.53e-08
0.0004535924,0.45359237,453.59237,453592.37,453592370.00000006,1.0,16.0000000141
2.83495e-05,0.0283495231,28.3495231,28349.5231,28349523.1,0.0624999999,1.0
